净值日期,每万份收益,7日年化收益率（%）,申购状态,赎回状态,分红送配
2018-02-08,1.1393,4.2640%,限制大额申购,开放赎回,
2018-02-07,1.1368,4.2750%,限制大额申购,开放赎回,
2018-02-06,1.1444,4.2880%,限制大额申购,开放赎回,
2018-02-05,1.1487,4.2850%,限制大额申购,开放赎回,
2018-02-04,1.1461,4.2830%,限制大额申购,开放赎回,
2018-02-03,1.1462,4.2850%,限制大额申购,开放赎回,
2018-02-02,1.1469,4.2870%,限制大额申购,开放赎回,
2018-02-01,1.1587,4.2880%,限制大额申购,开放赎回,
2018-01-31,1.1623,4.2930%,限制大额申购,开放赎回,
2018-01-30,1.1390,4.2920%,限制大额申购,开放赎回,
2018-01-29,1.1442,4.2930%,限制大额申购,开放赎回,
2018-01-28,1.1495,4.2910%,限制大额申购,开放赎回,
2018-01-27,1.1496,4.2850%,限制大额申购,开放赎回,
2018-01-26,1.1494,4.2780%,限制大额申购,开放赎回,
2018-01-25,1.1677,4.2630%,限制大额申购,开放赎回,
2018-01-24,1.1611,4.2520%,限制大额申购,开放赎回,
2018-01-23,1.1408,4.2540%,限制大额申购,开放赎回,
2018-01-22,1.1404,4.2510%,限制大额申购,开放赎回,
2018-01-21,1.1377,4.2400%,限制大额申购,开放赎回,
2018-01-20,1.1378,4.2290%,限制大额申购,开放赎回,
2018-01-19,1.1202,4.2190%,限制大额申购,开放赎回,
2018-01-18,1.1475,4.2960%,限制大额申购,开放赎回,
2018-01-17,1.1648,4.2210%,限制大额申购,开放赎回,
2018-01-16,1.1357,4.2120%,限制大额申购,开放赎回,
2018-01-15,1.1198,4.2190%,限制大额申购,开放赎回,
2018-01-14,1.1189,4.2440%,限制大额申购,开放赎回,
2018-01-13,1.1190,4.2770%,限制大额申购,开放赎回,
2018-01-12,1.2614,4.3100%,限制大额申购,开放赎回,
2018-01-11,1.0098,4.2660%,限制大额申购,开放赎回,
2018-01-10,1.1489,4.3730%,限制大额申购,开放赎回,
2018-01-09,1.1485,4.3630%,限制大额申购,开放赎回,
2018-01-08,1.1650,4.3860%,限制大额申购,开放赎回,
2018-01-07,1.1798,4.3860%,限制大额申购,开放赎回,
2018-01-06,1.1799,4.3780%,限制大额申购,开放赎回,
2018-01-05,1.1805,4.3700%,限制大额申购,开放赎回,
2018-01-04,1.2061,4.3530%,限制大额申购,开放赎回,
2018-01-03,1.1299,4.3800%,限制大额申购,开放赎回,
2018-01-02,1.1914,4.3820%,限制大额申购,开放赎回,
2018-01-01,1.1651,4.3590%,限制大额申购,开放赎回,
2017-12-31,1.1650,4.3460%,限制大额申购,开放赎回,
2017-12-30,1.1651,4.3220%,限制大额申购,开放赎回,
2017-12-29,1.1492,4.2990%,限制大额申购,开放赎回,
2017-12-28,1.2561,4.2830%,限制大额申购,开放赎回,
2017-12-27,1.1333,4.2220%,限制大额申购,开放赎回,
2017-12-26,1.1493,4.2170%,限制大额申购,开放赎回,
2017-12-25,1.1407,4.1970%,限制大额申购,开放赎回,
2017-12-24,1.1222,4.1810%,限制大额申购,开放赎回,
2017-12-23,1.1223,4.1750%,限制大额申购,开放赎回,
2017-12-22,1.1202,4.1690%,限制大额申购,开放赎回,
2017-12-21,1.1428,4.1420%,限制大额申购,开放赎回,
2017-12-20,1.1236,4.1320%,限制大额申购,开放赎回,
2017-12-19,1.1126,4.1300%,限制大额申购,开放赎回,
2017-12-18,1.1128,4.1400%,限制大额申购,开放赎回,
2017-12-17,1.1104,4.1480%,限制大额申购,开放赎回,
2017-12-16,1.1105,4.1570%,限制大额申购,开放赎回,
2017-12-15,1.0708,4.1670%,限制大额申购,开放赎回,
2017-12-14,1.1250,4.1980%,限制大额申购,开放赎回,
2017-12-13,1.1201,4.2050%,限制大额申购,开放赎回,
2017-12-12,1.1315,4.2150%,限制大额申购,开放赎回,
2017-12-11,1.1259,4.2140%,限制大额申购,开放赎回,
2017-12-10,1.1284,4.2160%,限制大额申购,开放赎回,
2017-12-09,1.1284,4.2110%,限制大额申购,开放赎回,
2017-12-08,1.1282,4.2050%,限制大额申购,开放赎回,
2017-12-07,1.1381,4.2020%,限制大额申购,开放赎回,
2017-12-06,1.1383,4.1810%,限制大额申购,开放赎回,
2017-12-05,1.1298,4.1330%,限制大额申购,开放赎回,
2017-12-04,1.1297,4.1070%,限制大额申购,开放赎回,
2017-12-03,1.1181,4.0910%,限制大额申购,开放赎回,
2017-12-02,1.1182,4.0790%,限制大额申购,开放赎回,
2017-12-01,1.1218,4.0670%,限制大额申购,开放赎回,
2017-11-30,1.0996,4.0520%,限制大额申购,开放赎回,
2017-11-29,1.0499,4.0530%,限制大额申购,开放赎回,
2017-11-28,1.0817,4.0800%,限制大额申购,开放赎回,
2017-11-27,1.1005,4.0950%,限制大额申购,开放赎回,
2017-11-26,1.0958,4.0930%,限制大额申购,开放赎回,
2017-11-25,1.0959,4.0860%,限制大额申购,开放赎回,
2017-11-24,1.0949,4.0790%,限制大额申购,开放赎回,
2017-11-23,1.1005,4.0730%,限制大额申购,开放赎回,
2017-11-22,1.1003,4.0630%,限制大额申购,开放赎回,
2017-11-21,1.1094,4.0530%,限制大额申购,开放赎回,
2017-11-20,1.0971,4.0360%,限制大额申购,开放赎回,
2017-11-19,1.0825,4.0280%,限制大额申购,开放赎回,
2017-11-18,1.0826,4.0260%,限制大额申购,开放赎回,
2017-11-17,1.0838,4.0250%,限制大额申购,开放赎回,
2017-11-16,1.0833,4.0230%,限制大额申购,开放赎回,
2017-11-15,1.0805,4.0260%,限制大额申购,开放赎回,
2017-11-14,1.0789,4.0390%,限制大额申购,开放赎回,
2017-11-13,1.0818,4.0440%,限制大额申购,开放赎回,
2017-11-12,1.0798,4.0450%,限制大额申购,开放赎回,
2017-11-11,1.0798,4.0560%,限制大额申购,开放赎回,
2017-11-10,1.0811,4.0660%,限制大额申购,开放赎回,
2017-11-09,1.0883,4.0770%,限制大额申购,开放赎回,
2017-11-08,1.1044,4.0790%,限制大额申购,开放赎回,
2017-11-07,1.0889,4.0660%,限制大额申购,开放赎回,
2017-11-06,1.0826,4.0540%,限制大额申购,开放赎回,
2017-11-05,1.0995,4.0470%,限制大额申购,开放赎回,
2017-11-04,1.0996,4.0250%,限制大额申购,开放赎回,
2017-11-03,1.1001,4.0020%,限制大额申购,开放赎回,
2017-11-02,1.0930,3.9790%,限制大额申购,开放赎回,
2017-11-01,1.0799,3.9580%,限制大额申购,开放赎回,
2017-10-31,1.0679,3.9420%,限制大额申购,开放赎回,
2017-10-30,1.0697,3.9300%,限制大额申购,开放赎回,
2017-10-29,1.0579,3.9190%,限制大额申购,开放赎回,
2017-10-28,1.0579,3.9130%,限制大额申购,开放赎回,
2017-10-27,1.0576,3.9080%,限制大额申购,开放赎回,
2017-10-26,1.0545,3.9050%,限制大额申购,开放赎回,
2017-10-25,1.0499,3.9090%,限制大额申购,开放赎回,
2017-10-24,1.0450,3.9260%,限制大额申购,开放赎回,
2017-10-23,1.0492,3.9500%,限制大额申购,开放赎回,
2017-10-22,1.0481,3.9820%,限制大额申购,开放赎回,
2017-10-21,1.0481,3.9990%,限制大额申购,开放赎回,
2017-10-20,1.0526,4.0170%,限制大额申购,开放赎回,
2017-10-19,1.0609,4.0380%,限制大额申购,开放赎回,
2017-10-18,1.0822,4.0830%,限制大额申购,开放赎回,
2017-10-17,1.0896,4.1040%,限制大额申购,开放赎回,
2017-10-16,1.1068,4.1030%,限制大额申购,开放赎回,
2017-10-15,1.0805,4.1310%,限制大额申购,开放赎回,
2017-10-14,1.0806,4.1240%,限制大额申购,开放赎回,
2017-10-13,1.0914,4.1180%,限制大额申购,开放赎回,
2017-10-12,1.1447,4.1070%,限制大额申购,开放赎回,
2017-10-11,1.1202,4.0660%,限制大额申购,开放赎回,
2017-10-10,1.0883,4.0380%,限制大额申购,开放赎回,
2017-10-09,1.1578,4.0280%,限制大额申购,开放赎回,
2017-10-08,1.0683,3.9810%,限制大额申购,开放赎回,
2017-10-07,1.0696,3.9820%,限制大额申购,开放赎回,
2017-10-06,1.0696,3.9820%,限制大额申购,开放赎回,
2017-10-05,1.0697,3.9810%,限制大额申购,开放赎回,
2017-10-04,1.0698,3.9800%,限制大额申购,开放赎回,
2017-10-03,1.0698,3.9790%,限制大额申购,开放赎回,
2017-10-02,1.0699,3.9920%,限制大额申购,开放赎回,
2017-10-01,1.0700,4.0070%,限制大额申购,开放赎回,
2017-09-30,1.0701,4.0150%,限制大额申购,开放赎回,
2017-09-29,1.0680,4.0230%,限制大额申购,开放赎回,
2017-09-28,1.0671,4.0410%,限制大额申购,开放赎回,
2017-09-27,1.0688,4.0320%,开放申购,开放赎回,
2017-09-26,1.0930,4.0480%,开放申购,开放赎回,
2017-09-25,1.0988,4.0240%,开放申购,开放赎回,
2017-09-24,1.0840,4.0090%,开放申购,开放赎回,
2017-09-23,1.0841,4.0280%,开放申购,开放赎回,
2017-09-22,1.1018,4.0470%,开放申购,开放赎回,
2017-09-21,1.0503,4.0580%,开放申购,开放赎回,
2017-09-20,1.0979,4.0900%,开放申购,开放赎回,
2017-09-19,1.0502,4.0970%,开放申购,开放赎回,
2017-09-18,1.0705,4.1060%,开放申购,开放赎回,
2017-09-17,1.1192,4.1250%,开放申购,开放赎回,
2017-09-16,1.1193,4.1250%,开放申购,开放赎回,
2017-09-15,1.1208,4.1260%,开放申购,开放赎回,
2017-09-14,1.1099,4.0820%,开放申购,开放赎回,
2017-09-13,1.1103,4.0730%,开放申购,开放赎回,
2017-09-12,1.0676,4.0640%,开放申购,开放赎回,
2017-09-11,1.1056,4.0950%,开放申购,开放赎回,
2017-09-10,1.1199,4.0810%,开放申购,开放赎回,
2017-09-09,1.1199,4.0950%,开放申购,开放赎回,
2017-09-08,1.0397,4.1090%,开放申购,开放赎回,
2017-09-07,1.0940,4.1140%,开放申购,开放赎回,
2017-09-06,1.0935,4.1180%,开放申购,开放赎回,
2017-09-05,1.1239,4.1480%,开放申购,开放赎回,
2017-09-04,1.0803,4.1270%,开放申购,开放赎回,
2017-09-03,1.1461,4.1270%,开放申购,开放赎回,
2017-09-02,1.1462,4.1140%,开放申购,开放赎回,
2017-09-01,1.0488,4.1010%,开放申购,开放赎回,
2017-08-31,1.1007,4.1010%,开放申购,开放赎回,
2017-08-30,1.1492,4.1140%,开放申购,开放赎回,
2017-08-29,1.0846,4.1000%,开放申购,开放赎回,
2017-08-28,1.0808,4.1030%,开放申购,开放赎回,
2017-08-27,1.1223,4.1000%,开放申购,开放赎回,
2017-08-26,1.1224,4.1010%,开放申购,开放赎回,
2017-08-25,1.0484,4.1020%,开放申购,开放赎回,
2017-08-24,1.1249,4.1050%,开放申购,开放赎回,
2017-08-23,1.1223,4.0750%,开放申购,开放赎回,
2017-08-22,1.0906,4.0640%,开放申购,开放赎回,
2017-08-21,1.0752,4.0790%,开放申购,开放赎回,
2017-08-20,1.1242,4.0970%,开放申购,开放赎回,
2017-08-19,1.1243,4.0890%,开放申购,开放赎回,
2017-08-18,1.0534,4.0820%,开放申购,开放赎回,
2017-08-17,1.0712,4.1130%,开放申购,开放赎回,
2017-08-16,1.1014,4.1060%,开放申购,开放赎回,
2017-08-15,1.1178,4.1160%,开放申购,开放赎回,
2017-08-14,1.1092,4.1180%,开放申购,开放赎回,
2017-08-13,1.1097,4.1290%,开放申购,开放赎回,
2017-08-12,1.1098,4.1400%,开放申购,开放赎回,
2017-08-11,1.1113,4.1510%,开放申购,开放赎回,
2017-08-10,1.0584,4.1180%,开放申购,开放赎回,
2017-08-09,1.1205,4.1620%,开放申购,开放赎回,
2017-08-08,1.1213,4.1740%,开放申购,开放赎回,
2017-08-07,1.1285,4.1830%,开放申购,开放赎回,
2017-08-06,1.1305,4.1710%,开放申购,开放赎回,
2017-08-05,1.1306,4.1780%,开放申购,开放赎回,
2017-08-04,1.0507,4.1850%,开放申购,开放赎回,
2017-08-03,1.1386,4.1690%,开放申购,开放赎回,
2017-08-02,1.1427,4.1980%,开放申购,开放赎回,
2017-08-01,1.1370,4.1970%,开放申购,开放赎回,
2017-07-31,1.1063,4.2000%,开放申购,开放赎回,
2017-07-30,1.1442,4.2210%,开放申购,开放赎回,
2017-07-29,1.1443,4.2160%,开放申购,开放赎回,
2017-07-28,1.0202,4.2110%,开放申购,开放赎回,
2017-07-27,1.1915,4.2800%,开放申购,开放赎回,
2017-07-26,1.1423,4.2540%,开放申购,开放赎回,
2017-07-25,1.1425,4.2500%,开放申购,开放赎回,
2017-07-24,1.1435,4.2490%,开放申购,开放赎回,
2017-07-23,1.1350,4.2450%,开放申购,开放赎回,
2017-07-22,1.1351,4.2440%,开放申购,开放赎回,
2017-07-21,1.1472,4.2420%,开放申购,开放赎回,
2017-07-20,1.1437,4.2350%,开放申购,开放赎回,
2017-07-19,1.1361,4.2320%,开放申购,开放赎回,
2017-07-18,1.1405,4.2340%,开放申购,开放赎回,
2017-07-17,1.1362,4.2330%,开放申购,开放赎回,
2017-07-16,1.1323,4.2440%,开放申购,开放赎回,
2017-07-15,1.1324,4.2590%,开放申购,开放赎回,
2017-07-14,1.1344,4.2740%,开放申购,开放赎回,
2017-07-13,1.1382,4.2700%,开放申购,开放赎回,
2017-07-12,1.1399,4.2890%,开放申购,开放赎回,
2017-07-11,1.1381,4.2760%,开放申购,开放赎回,
2017-07-10,1.1568,4.2830%,开放申购,开放赎回,
2017-07-09,1.1595,4.2530%,开放申购,开放赎回,
2017-07-08,1.1596,4.2710%,开放申购,开放赎回,
2017-07-07,1.1280,4.2890%,开放申购,开放赎回,
2017-07-06,1.1727,4.2740%,开放申购,开放赎回,
2017-07-05,1.1150,4.2490%,开放申购,开放赎回,
2017-07-04,1.1527,4.3130%,开放申购,开放赎回,
2017-07-03,1.1011,4.3510%,开放申购,开放赎回,
2017-07-02,1.1922,4.3750%,开放申购,开放赎回,
2017-07-01,1.1923,4.3760%,开放申购,开放赎回,
2017-06-30,1.1001,4.3760%,开放申购,开放赎回,
2017-06-29,1.1271,4.3760%,开放申购,开放赎回,
2017-06-28,1.2336,4.4120%,开放申购,开放赎回,
2017-06-27,1.2212,4.3870%,开放申购,开放赎回,
2017-06-26,1.1463,4.3480%,开放申购,开放赎回,
2017-06-25,1.1930,4.3310%,开放申购,开放赎回,
2017-06-24,1.1931,4.3400%,开放申购,开放赎回,
2017-06-23,1.0999,4.3490%,开放申购,开放赎回,
2017-06-22,1.1940,4.3220%,开放申购,开放赎回,
2017-06-21,1.1873,4.3800%,开放申购,开放赎回,
2017-06-20,1.1498,4.3910%,开放申购,开放赎回,
2017-06-19,1.1139,4.4840%,开放申购,开放赎回,
2017-06-18,1.2099,4.5080%,开放申购,开放赎回,
2017-06-17,1.2100,4.4650%,开放申购,开放赎回,
2017-06-16,1.0501,4.4210%,开放申购,开放赎回,
2017-06-15,1.3009,4.4650%,开放申购,开放赎回,
2017-06-14,1.2076,4.3040%,开放申购,开放赎回,
2017-06-13,1.3211,4.2600%,开放申购,开放赎回,
2017-06-12,1.1574,4.1500%,开放申购,开放赎回,
2017-06-11,1.1299,4.1360%,开放申购,开放赎回,
2017-06-10,1.1300,4.1270%,开放申购,开放赎回,
2017-06-09,1.1314,4.1180%,开放申购,开放赎回,
2017-06-08,1.0050,4.1080%,开放申购,开放赎回,
2017-06-07,1.1268,4.0640%,开放申购,开放赎回,
2017-06-06,1.1185,4.0710%,开放申购,开放赎回,
2017-06-05,1.1313,4.0780%,开放申购,开放赎回,
2017-06-04,1.1137,4.0770%,开放申购,开放赎回,
2017-06-03,1.1137,4.0860%,开放申购,开放赎回,
2017-06-02,1.1120,4.0960%,开放申购,开放赎回,
2017-06-01,0.9243,4.1070%,开放申购,开放赎回,
2017-05-31,1.1398,4.1040%,开放申购,开放赎回,
2017-05-30,1.1304,4.1040%,开放申购,开放赎回,
2017-05-29,1.1305,4.1000%,开放申购,开放赎回,
2017-05-28,1.1306,4.0850%,开放申购,开放赎回,
2017-05-27,1.1307,4.0810%,开放申购,开放赎回,
2017-05-26,1.1322,4.0780%,开放申购,开放赎回,
2017-05-25,0.9205,3.9530%,开放申购,开放赎回,
2017-05-24,1.1397,3.9360%,开放申购,开放赎回,
2017-05-23,1.1231,3.9170%,开放申购,开放赎回,
2017-05-22,1.1023,3.9170%,开放申购,开放赎回,
2017-05-21,1.1226,3.9310%,开放申购,开放赎回,
2017-05-20,1.1248,3.9320%,开放申购,开放赎回,
2017-05-19,0.9017,3.9320%,开放申购,开放赎回,
2017-05-18,0.8906,3.9860%,开放申购,开放赎回,
2017-05-17,1.1046,3.9430%,开放申购,开放赎回,
2017-05-16,1.1230,3.9590%,开放申购,开放赎回,
2017-05-15,1.1275,3.9740%,开放申购,开放赎回,
2017-05-14,1.1248,3.9850%,开放申购,开放赎回,
2017-05-13,1.1249,3.9940%,开放申购,开放赎回,
2017-05-12,1.0009,4.0040%,开放申购,开放赎回,
2017-05-11,0.8111,4.0200%,开放申购,开放赎回,
2017-05-10,1.1349,4.0190%,开放申购,开放赎回,
2017-05-09,1.1493,4.0230%,开放申购,开放赎回,
2017-05-08,1.1480,4.0250%,开放申购,开放赎回,
2017-05-07,1.1429,4.0210%,开放申购,开放赎回,
2017-05-06,1.1430,4.0190%,开放申购,开放赎回,
2017-05-05,1.0302,4.0170%,开放申购,开放赎回,
2017-05-04,0.8095,4.0040%,开放申购,开放赎回,
2017-05-03,1.1418,4.0800%,开放申购,开放赎回,
2017-05-02,1.1527,3.9310%,开放申购,开放赎回,
2017-05-01,1.1399,3.9140%,开放申购,开放赎回,
2017-04-30,1.1399,3.9100%,开放申购,开放赎回,
2017-04-29,1.1400,3.9110%,开放申购,开放赎回,
2017-04-28,1.0050,3.9120%,开放申购,开放赎回,
2017-04-27,0.9499,3.9530%,开放申购,开放赎回,
2017-04-26,0.8673,3.9010%,开放申购,开放赎回,
2017-04-25,1.1220,3.9090%,开放申购,开放赎回,
2017-04-24,1.1316,3.9100%,开放申购,开放赎回,
2017-04-23,1.1418,3.9020%,开放申购,开放赎回,
2017-04-22,1.1419,3.8900%,开放申购,开放赎回,
2017-04-21,1.0817,3.8780%,开放申购,开放赎回,
2017-04-20,0.8536,3.8630%,开放申购,开放赎回,
2017-04-19,0.8817,3.8630%,开放申购,开放赎回,
2017-04-18,1.1231,3.7360%,开放申购,开放赎回,
2017-04-17,1.1168,3.8850%,开放申购,开放赎回,
2017-04-16,1.1198,3.9420%,开放申购,开放赎回,
2017-04-15,1.1199,3.9860%,开放申购,开放赎回,
2017-04-14,1.0539,4.0310%,开放申购,开放赎回,
2017-04-13,0.8539,4.1120%,开放申购,开放赎回,
2017-04-12,0.6475,4.1080%,开放申购,开放赎回,
2017-04-11,1.3979,4.1400%,开放申购,开放赎回,
2017-04-10,1.2216,4.0310%,开放申购,开放赎回,
2017-04-09,1.2026,4.0190%,开放申购,开放赎回,
2017-04-08,1.2026,4.0170%,开放申购,开放赎回,
2017-04-07,1.2020,4.0150%,开放申购,开放赎回,
2017-04-06,0.8479,4.0110%,开放申购,开放赎回,
2017-04-05,0.7048,4.0200%,开放申购,开放赎回,
2017-04-04,1.1985,4.1910%,开放申购,开放赎回,
2017-04-03,1.1986,4.0990%,开放申购,开放赎回,
2017-04-02,1.1987,3.9380%,开放申购,开放赎回,
2017-04-01,1.1994,3.9210%,开放申购,开放赎回,
2017-03-31,1.1948,3.9030%,开放申购,开放赎回,
2017-03-30,0.8640,3.7780%,开放申购,开放赎回,
2017-03-29,1.0199,3.8660%,开放申购,开放赎回,
2017-03-28,1.0288,3.9010%,开放申购,开放赎回,
2017-03-27,0.9016,3.8400%,开放申购,开放赎回,
2017-03-26,1.1672,3.9020%,开放申购,开放赎回,
2017-03-25,1.1673,3.8660%,开放申购,开放赎回,
2017-03-24,0.9634,3.8300%,开放申购,开放赎回,
2017-03-23,1.0274,3.8200%,开放申购,开放赎回,
2017-03-22,1.0841,3.7990%,开放申购,开放赎回,
2017-03-21,0.9163,3.7540%,开放申购,开放赎回,
2017-03-20,1.0160,3.6950%,开放申购,开放赎回,
2017-03-19,1.1005,3.7280%,开放申购,开放赎回,
2017-03-18,1.1006,3.7140%,开放申购,开放赎回,
2017-03-17,0.9450,3.7000%,开放申购,开放赎回,
2017-03-16,0.9887,3.6300%,开放申购,开放赎回,
2017-03-15,1.0003,3.6020%,开放申购,开放赎回,
2017-03-14,0.8082,3.6610%,开放申购,开放赎回,
2017-03-13,1.0773,3.7040%,开放申购,开放赎回,
2017-03-12,1.0747,3.6020%,开放申购,开放赎回,
