净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,positive_comp,negative_comp,rolling_SR,drawdown_duration,drawdown_amount,alpha,beta,comp_1,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,comp_vol
2024-03-06,0.749,3.312,-0.40%,开放申购,开放赎回,,-0.0009049773755656076,0,0,-0.10061724467563538,0,0.0,-0.00024758338984377294,0.10653016353109146,0.6039999723434448,2.72,25.05,8.74,18.12,0.04005801368071129,0.20949495596317114
2024-03-07,0.737,3.3,-1.60%,开放申购,开放赎回,,-0.0036231884057971175,0,0,-0.12119930157112976,0,0.0,-0.00024261883420539132,0.1064351174451147,0.6019999980926514,2.72,25.05,8.74,18.07,0.040251861262606235,0.20930678736052583
2024-03-08,0.745,3.308,1.09%,开放申购,开放赎回,,0.00242424242424244,0,0,-0.09537872388158038,0,0.0,-0.0002570608049066626,0.10634595339195764,0.5989999771118164,2.72,25.05,8.74,18.43,0.04042390018208852,0.20931673988684293
2024-03-11,0.753,3.316,1.07%,开放申购,开放赎回,,0.002418379685610539,0,0,-0.06485582854910892,0,0.0,-0.00021058043735839617,0.10508494439314665,0.6100000143051147,2.72,25.05,8.74,17.33,0.04066444019745216,0.2113237087772847
2024-03-12,0.756,3.319,0.40%,开放申购,开放赎回,,0.000904704463208672,0,0,-0.0860563173596627,0,0.0,-0.00019745861610610645,0.10609375136503463,0.6330000162124634,2.72,25.05,8.93,17.33,0.04064009815279506,0.21734289108757915
2024-03-13,0.757,3.32,0.13%,开放申购,开放赎回,,0.00030129557095515125,0,0,-0.08787794530085163,0,0.0,-0.0002184068726541915,0.1009376774384088,0.6299999952316284,2.72,25.05,8.5,17.33,0.04062677241103314,0.21708206994097798
2024-03-14,0.755,3.318,-0.26%,开放申购,开放赎回,,-0.00060240963855418,0,0,-0.07917974929311014,0,0.0,-0.0002075464568063291,0.10065429785614077,0.6290000081062317,2.72,25.05,8.58,17.1,0.04053047540691996,0.21513671889834865
2024-03-15,0.758,3.321,0.40%,开放申购,开放赎回,,0.000904159132007365,0,0,-0.06813848304335599,0,0.0,-0.00020970512051846787,0.10071371369027188,0.6340000033378601,2.72,25.05,8.71,17.21,0.04050581886056742,0.21454897665760533
2024-03-18,0.769,3.332,1.45%,开放申购,开放赎回,,0.0033122553447755276,0,0,-0.034854512421808044,0,0.0,-0.0002079485499044334,0.10075226125938201,0.6359999775886536,2.72,25.05,8.76,17.21,0.04092163931662791,0.21447236773152237
2024-03-19,0.766,3.329,-0.39%,开放申购,开放赎回,,-0.0009003601440574771,0,0,-0.024213079542626383,0,0.0,-0.0001593678556124723,0.10178620599488075,0.6399999856948853,2.72,25.05,9.68,17.21,0.04093323526818078,0.21348525322866044
2024-03-20,0.765,3.328,-0.13%,开放申购,开放赎回,,-0.00030039050766006437,0,0,-0.0060585317785818325,0,0.0,-0.0001541343342435809,0.10277563190424872,0.6380000114440918,2.72,25.05,9.82,17.21,0.040724135296340426,0.21287793965949287
2024-03-21,0.764,3.327,-0.13%,开放申购,开放赎回,,-0.00030048076923072653,0,0,0.014518025241475616,0,0.0,-0.00013661343042573206,0.10185587550627892,0.6389999985694885,2.72,25.05,9.82,16.82,0.04062872767279838,0.21211225879443854
2024-03-22,0.76,3.323,-0.52%,开放申购,开放赎回,,-0.0012022843402464956,0,0,-0.0005534199715131576,0,0.0,-0.00014648031141378175,0.10143930585409919,0.6269999742507935,2.72,25.05,9.7,16.82,0.04037518619769698,0.2142890541918359
2024-03-25,0.75,3.313,-1.32%,开放申购,开放赎回,,-0.0030093289196508888,0,0,-0.03050159399278356,0,0.0,-0.00016896946966961203,0.10038044305208817,0.6209999918937683,2.72,25.05,9.12,16.57,0.04058764372498149,0.21462340483296652
2024-03-26,0.747,3.31,-0.40%,开放申购,开放赎回,,-0.0009055236945366696,0,0,-0.04750993358602244,0,0.0,-0.00018140392410709668,0.10116800475329642,0.6299999952316284,2.72,25.05,9.12,16.86,0.040602047097443854,0.21611713422823908
2024-03-27,0.731,3.294,-2.14%,开放申购,开放赎回,,-0.004833836858006091,0,0,-0.0632596375757124,0,0.0,-0.000205615905899197,0.09918703028209043,0.621999979019165,2.72,25.05,8.6,16.86,0.04131071461056223,0.21705639861023412
2024-03-28,0.739,3.302,1.09%,开放申购,开放赎回,,0.0024286581663630624,0,0,-0.049885536099900187,0,0.0,-0.00024032188547176453,0.1015973989699715,0.6240000128746033,2.72,25.05,8.66,17.7,0.04153511039027642,0.21652762416803278
2024-03-29,0.74,3.303,0.14%,开放申购,开放赎回,,0.00030284675953962115,0,0,-0.06307429673394208,0,0.0,-0.00021530831320064575,0.10220004545544001,0.6230000257492065,2.72,25.05,9.08,17.71,0.04087681026892335,0.21643188571451621
2024-04-01,0.75,3.313,1.35%,开放申购,开放赎回,,0.003027550711474536,0,0,-0.0551637109707002,0,0.0,-0.0002606867057325795,0.1033121601306244,0.6370000243186951,2.72,25.05,9.08,18.76,0.04118172401010987,0.2197920256132199
2024-04-02,0.742,3.305,-1.07%,开放申购,开放赎回,,-0.0024147298520977856,0,0,-0.06943988044406699,0,0.0,-0.0002673059682703919,0.10470628988670314,0.6340000033378601,2.72,25.05,9.1,19.11,0.0413295059460151,0.2193414864022586
2024-04-03,0.736,3.299,-0.81%,开放申购,开放赎回,,-0.0018154311649016819,0,0,-0.06956251418766568,0,0.0,-0.000277714483206168,0.10550352045035284,0.6330000162124634,2.72,25.05,9.34,19.56,0.041221060515608,0.21868720862160973
2024-04-08,0.728,3.291,-1.09%,开放申购,开放赎回,,-0.002424977265838124,0,0,-0.0731587984834471,0,0.0,-0.00027918362785003456,0.10484954557047926,0.6110000014305115,2.72,25.05,9.34,19.65,0.041292191755901625,0.22591127516284282
2024-04-09,0.732,3.295,0.55%,开放申购,开放赎回,,0.0012154360376785966,0,0,-0.05329396283131677,0,0.0,-0.0002872351259413037,0.10266531483450496,0.6119999885559082,2.72,25.05,9.34,19.58,0.04100348641902075,0.22585814930803558
2024-04-10,0.723,3.286,-1.23%,开放申购,开放赎回,,-0.0027314112291350057,0,0,-0.04999540305781568,0,0.0,-0.00030512156756497526,0.10223622131465576,0.6029999852180481,2.72,25.05,9.04,19.58,0.041060035071851075,0.22544732287349958
2024-04-11,0.723,3.286,0.00%,开放申购,开放赎回,,0.0,0,0,-0.030242007759414463,0,0.0,-0.0002714219470672507,0.1061751176987228,0.6029999852180481,2.72,25.05,9.95,19.78,0.04096603094802095,0.22504512152684497
2024-04-12,0.726,3.289,0.41%,开放申购,开放赎回,,0.0009129640900791269,0,0,-0.024623673075376794,0,0.0,-0.00025948437525792005,0.10581309164490127,0.593999981880188,2.72,25.05,9.95,19.57,0.04070863405406284,0.2262172484795781
2024-04-15,0.732,3.295,0.83%,开放申购,开放赎回,,0.0018242626938278494,0,0,-0.0023490469741416827,0,0.0,-0.00026217193227693784,0.10332906848138473,0.6119999885559082,2.72,25.05,9.43,18.91,0.04058203598083429,0.2320928301819011
2024-04-16,0.719,3.282,-1.78%,开放申购,开放赎回,,-0.003945371775417317,0,0,-0.035254258944879074,0,0.0,-0.0002474389257311339,0.10113626015113779,0.6029999852180481,2.72,25.05,8.99,18.28,0.04099928408282976,0.2326792864772282
2024-04-17,0.734,3.297,2.09%,开放申购,开放赎回,,0.004570383912248621,0,0,-0.000379123609238335,0,0.0,-0.00029140145848247296,0.10372619320843605,0.6069999933242798,2.72,25.05,8.99,19.22,0.04162449838737926,0.2329999603760435
2024-04-18,0.73,3.293,-0.54%,开放申购,开放赎回,,-0.0012132241431604962,0,0,-0.003956583117895478,0,0.0,-0.00027023844832953594,0.10522015487231967,0.6079999804496765,2.72,25.05,9.3,19.22,0.04158136352510849,0.2330264701208435
2024-04-19,0.725,3.288,-0.68%,开放申购,开放赎回,,-0.0015183723048892706,0,0,-0.012879504104904311,0,0.0,-0.0002679325493893212,0.10502578430259946,0.6010000109672546,2.72,25.05,9.03,18.86,0.041584778390702494,0.233558337234546
2024-04-22,0.726,3.289,0.14%,开放申购,开放赎回,,0.00030413625304137604,0,0,0.014163394253144088,0,0.0,-0.0002491909611919455,0.10552091368452497,0.6110000014305115,2.72,25.05,9.43,18.88,0.04145644886852678,0.23491319923035192
2024-04-23,0.724,3.287,-0.28%,开放申购,开放赎回,,-0.0006080875646093942,0,0,-0.0022800930062267656,0,0.0,-0.0002506434337036851,0.10396550569055925,0.6179999709129333,2.72,25.05,9.06,18.59,0.0414105783907786,0.2340828017974044
2024-04-24,0.734,3.297,1.38%,开放申购,开放赎回,,0.0030422878004259246,0,0,0.023176023631768173,0,0.0,-0.00029986793735868725,0.10555136293207308,0.6200000047683716,2.72,25.05,8.68,19.3,0.04142385186070484,0.23201257541447268
2024-04-25,0.731,3.294,-0.41%,开放申购,开放赎回,,-0.0009099181073703999,0,0,0.0521832872722662,0,0.0,-0.0002525366702137455,0.10480815737392854,0.6190000176429749,2.72,25.05,9.14,19.03,0.04143636560727156,0.23196741726792414
2024-04-26,0.743,3.306,1.64%,开放申购,开放赎回,,0.0036429872495447047,515170.SS,516950.SS,0.06447768152979572,1870,29.152542372881424,-0.0002570301097472652,0.10486330889280639,0.628000020980835,2.72,25.05,9.22,19.21,0.04185995298120813,0.2329680725916396
